file	line	function	lines	mechanical_triage	method
firmware/app/src/app_mesh_report_transport.inc	2001	mesh_send_c5_control_attempt	119	error_paths;cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_report_transport.inc	2131	mesh_send_c5_control	6		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_report_transport.inc	2142	mesh_send_c5_causal_response	5		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_report_transport.inc	2153	mesh_c5_flood_now_ms	5		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_report_transport.inc	2160	mesh_c5_flood_sleep_until_ms	113	error_paths;cleanup;scheduling;unbounded_loop_candidate	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_report_transport.inc	2275	mesh_c5_flood_defer_active_cb	63	cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_report_transport.inc	2340	mesh_c5_flood_quiet_cb	51	error_paths;cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_report_transport.inc	2393	mesh_c5_flood_random_u32	5		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_report_transport.inc	2400	mesh_c5_flood_send_cb	22	cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_report_transport.inc	2424	mesh_c5_flood_same_packet	8		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_report_transport.inc	2435	mesh_c5_flood_deferred_retry_ms	12		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_report_transport.inc	2451	mesh_c5_flood_work_pending	9		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_report_transport.inc	2462	mesh_c5_enumeration_relay_burst_begin	24	cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_report_transport.inc	2489	mesh_c5_enumeration_relay_burst_end	8		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_report_transport.inc	2499	mesh_c5_enumeration_relay_wait_for_scan	23	error_paths;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_report_transport.inc	2524	mesh_c5_protocol_flood_work_pending	13		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_report_transport.inc	2539	mesh_c5_flood_store_deferred	116	error_paths;cleanup;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_report_transport.inc	2661	mesh_c5_flood_purpose_is_priority	5		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_report_transport.inc	2668	mesh_c5_flood_destination_valid	15		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_report_transport.inc	2685	mesh_c5_flood_enumeration_identity	87		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_report_transport.inc	2779	mesh_c5_gateway_enumeration_claim	22		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_report_transport.inc	2804	mesh_c5_compact_scheduled_control	5	scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_report_transport.inc	2812	mesh_c5_compact_scheduled_activation	9	scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_report_transport.inc	2824	mesh_c5_survey_start_assignment_epoch	15	scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_report_transport.inc	2843	mesh_send_c5_flood_now_until	412	error_paths;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_report_transport.inc	3269	mesh_send_c5_flood_now	6		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_report_transport.inc	3285	mesh_send_c5_flood_now_intent	15		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_report_transport.inc	3312	mesh_try_send_c5_flood	10		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_report_transport.inc	3327	mesh_try_send_c5_flood_resume	72	error_paths;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_report_transport.inc	3407	mesh_try_send_c5_flood_view	99	error_paths;cleanup;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_report_transport.inc	3513	mesh_try_send_control_response_view	74	error_paths;cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_report_transport.inc	3592	mesh_node_comm_cancel_request_matches	5		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_report_transport.inc	3602	mesh_node_comm_packet_matches_cancel	19		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_report_transport.inc	3627	mesh_try_send_reliable_uplink_view	154	error_paths;cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_report_transport.inc	3787	mesh_cancel_reliable_uplink_route_owned	49	error_paths;cleanup;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_report_transport.inc	3839	mesh_node_comm_cancel_complete	22	cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_report_transport.inc	3865	mesh_node_comm_cancel_work_handler	26	cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_report_transport.inc	3893	mesh_request_reliable_uplink_cancel	77	error_paths;cleanup;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_report_transport.inc	3977	mesh_take_reliable_uplink_cancel_result	26	error_paths;cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_report_transport.inc	4007	mesh_send_c5_flood	15		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_report_transport.inc	4027	mesh_gateway_control_send_flood	12		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_report_transport.inc	4045	mesh_send_gateway_command_flood	12		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_result_handoff.c	6	status_init	5	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_result_handoff.c	13	app_mesh_result_handoff_after_forward	16	error_paths;cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_result_handoff.c	35	app_mesh_result_handoff_result_grant	25	error_paths;cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_result_handoff.c	65	app_mesh_result_handoff_prepare_hop_ack	17	error_paths;cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_rf_retry.c	9	retry_key_valid	5		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_rf_retry.c	16	retry_key_equal	9		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_rf_retry.c	28	retry_key_seed	19		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_rf_retry.c	49	retry_round_seed	11		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_rf_retry.c	62	app_mesh_rf_retry_next_delay_ms	43		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_rf_retry.c	111	app_mesh_rf_retry_note_success	3		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_rf_retry.c	118	app_mesh_rf_retry_forget	5	cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_rf_retry.c	127	app_mesh_rf_retry_reset	5		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_rf_retry.c	134	retry_bank_find	13		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_rf_retry.c	151	app_mesh_rf_retry_bank_next_delay_ms	24	cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_rf_retry.c	181	app_mesh_rf_retry_bank_note_success	3		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_rf_retry.c	188	app_mesh_rf_retry_bank_forget	5		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_rf_retry.c	197	app_mesh_rf_retry_bank_reset	9	cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_route_ready_handoff.c	5	result_init	5		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_route_ready_handoff.c	12	app_mesh_route_ready_handoff_on_ready	36	cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_route_ready_handoff.c	52	app_mesh_route_ready_handoff_on_waiting_tx	21	cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_route_ready_handoff.c	77	app_mesh_route_ready_handoff_after_proposal	9		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_route_reply_ack.c	6	attempt_result_init	7		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_route_reply_ack.c	15	backup_result_init	7		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_route_reply_ack.c	24	id_is_unicast	3		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_route_reply_ack.c	29	deadline_after	3		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_route_reply_ack.c	34	app_mesh_route_reply_ack_decide_attempt	28	cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_route_reply_ack.c	66	app_mesh_route_reply_ack_decide_backup	18	cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_route_reply_ack.c	88	app_mesh_route_reply_upstream_ack_allowed	3		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_route_reply_ack.c	95	app_mesh_route_reply_ack_deadline_after_preemption	9	scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_route_request_policy.c	7	decision_init	5		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_route_request_policy.c	14	app_mesh_route_request_policy_decide	16	cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_route_request_policy.c	34	app_mesh_route_request_rf_failure_decide	21	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_route_request_policy.c	62	app_mesh_route_request_defer_decide	25		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_route_request_policy.c	91	app_mesh_route_request_defer_delay_ms	7		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_route_request_policy.c	101	app_mesh_gateway_control_relay_hops_allowed	10		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_route_wait_tx.c	6	decision_init	5		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_route_wait_tx.c	13	app_mesh_route_wait_tx_may_store	3		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_route_wait_tx.c	19	app_mesh_route_wait_tx_should_wake_from_rx	3		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_route_wait_tx.c	25	app_mesh_route_wait_tx_clear_matches	15		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_route_wait_tx.c	48	app_mesh_route_wait_tx_decide	49	cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_rx_policy.c	8	app_mesh_rx_policy_should_drop	4		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_rx_policy.c	15	app_mesh_rx_policy_role_uses_uwb_rx	4		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_rx_policy.c	23	app_mesh_rx_policy_gateway_ch9_rx_error_recoverable	20	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_rx_policy.c	47	app_mesh_rx_policy_dwm_attempt_made_progress	6		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_rx_policy.c	57	app_mesh_rx_policy_gateway_ch9_window_ms	7		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_rx_policy.c	69	app_mesh_rx_policy_gateway_ch9_work_slice_ms	4		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_rx_policy.c	76	app_mesh_rx_policy_gateway_ch9_rearm_delay_ms	3		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_rx_policy.c	81	app_mesh_rx_policy_gateway_ch9_should_yield_recovery	4		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_rx_policy.c	88	app_mesh_rx_handoff_reset	5		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_rx_policy.c	95	app_mesh_rx_handoff_request_scheduled_control	9		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_rx_policy.c	108	app_mesh_rx_handoff_scheduled_control_pending	3		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_rx_policy.c	114	app_mesh_rx_handoff_scheduled_control_ready	4		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_rx_policy.c	121	app_mesh_rx_handoff_end_scheduled_control	10		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_rx_policy.c	134	app_mesh_rx_handoff_begin_control	9		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_rx_policy.c	147	app_mesh_rx_handoff_try_begin_scan	9		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_rx_policy.c	159	app_mesh_rx_handoff_end_scan	5		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_rx_policy.c	166	app_mesh_rx_handoff_control_ready	4		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_rx_policy.c	173	app_mesh_rx_handoff_control_active	3		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_rx_policy.c	179	app_mesh_rx_handoff_end_control	5		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_rx_policy.c	186	app_mesh_rx_handoff_scan_rearm_allowed	4		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_scheduler_liveness.h	21	app_mesh_schedule_recovery_decide	9		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_scheduler_liveness.h	37	app_mesh_schedule_preserve_deadline	15		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_smoke_fast.c	7	tlv_read_u8	14	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_smoke_fast.c	26	tlv_read_u16	14	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_smoke_fast.c	45	tlv_read_u32	14	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_smoke_fast.c	64	tlv_read_u64	14	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_smoke_fast.c	83	find_crc_tlv_offset	31		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_smoke_fast.c	118	latency_insert	8		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_smoke_fast.c	128	percentile	24		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_smoke_fast.c	155	missing_find	8	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_smoke_fast.c	165	missing_track	12		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_smoke_fast.c	179	missing_clear	9		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_smoke_fast.c	190	mesh_smoke_fast_payload_append	108	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_smoke_fast.c	304	mesh_smoke_fast_payload_decode	88	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_smoke_fast.c	396	mesh_smoke_fast_tx_decide	26		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_smoke_fast.c	425	mesh_smoke_fast_init	5		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_smoke_fast.c	432	mesh_smoke_fast_note_delivery	68	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_smoke_fast.c	507	mesh_smoke_fast_note_missing_reason	9		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_smoke_fast.c	520	mesh_smoke_fast_note_ch9_missed	5		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_smoke_fast.c	527	mesh_smoke_fast_note_c5_refresh	5		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_smoke_fast.c	534	mesh_smoke_fast_get_summary	9		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	112	mesh_test_inc_u16	5		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	119	mesh_test_ch9_state_for_parent	20		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	141	mesh_test_selected_parent	10		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	153	mesh_test_next_seq	7		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	162	mesh_test_next_attempt	9		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	173	mesh_test_reset_attempts	3		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	178	mesh_test_advance_packet_id	6		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	186	mesh_test_note_queued	8		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	196	mesh_test_free_delivery_slot	8		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	206	mesh_test_track_delivery	13	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	223	mesh_test_reap_terminal_deliveries	28		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	253	mesh_test_admission_retryable	4		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	259	mesh_test_delivery_deadline_ms	6		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	267	mesh_test_route_telemetry_enabled	5		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	274	mesh_test_route_start_if_needed	9		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	285	mesh_test_route_latency_ms	9		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	296	mesh_test_route_summary_print	23		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	323	mesh_test_route_periodic_summary	26		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	351	mesh_test_append_payload	26		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	383	mesh_test_build_packet	32	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	419	mesh_test_tx_once	133	error_paths;cleanup;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	554	mesh_test_tx_thread_entry	14	scheduling;unbounded_loop_candidate	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	570	app_mesh_test_init	3		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	575	app_mesh_test_start	32	cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	609	app_mesh_test_note_wake_event	27		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	641	app_mesh_test_note_wake_claim	24		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	670	app_mesh_test_note_ch9_missed	5		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	677	app_mesh_test_note_direct_gateway_route_probe	14		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	693	app_mesh_test_note_route_request_attempt	11		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	708	app_mesh_test_note_route_request_prepare_result	13		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	723	app_mesh_test_note_route_reply_miss	10		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	735	app_mesh_test_note_route_ready	15		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	754	app_mesh_test_note_report_tx_retryable	13		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	769	app_mesh_test_note_report_tx_backoff	14		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	785	app_mesh_test_note_direct_gateway_ack	23	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	810	app_mesh_test_note_gateway_delivery	61	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	877	app_mesh_test_init	3		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	882	app_mesh_test_start	3		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	887	app_mesh_test_note_wake_event	6		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	898	app_mesh_test_note_wake_claim	6		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	909	app_mesh_test_note_ch9_missed	2		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	913	app_mesh_test_note_direct_gateway_route_probe	4		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	919	app_mesh_test_note_route_request_attempt	5		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	928	app_mesh_test_note_route_request_prepare_result	4		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	934	app_mesh_test_note_route_reply_miss	4		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	940	app_mesh_test_note_route_ready	5		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	949	app_mesh_test_note_report_tx_retryable	4		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	955	app_mesh_test_note_report_tx_backoff	5		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	962	app_mesh_test_note_direct_gateway_ack	5		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_test.c	969	app_mesh_test_note_gateway_delivery	7		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_tx_handoff_gate.c	5	app_mesh_tx_handoff_select_reason	12		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_mesh_tx_handoff_gate.c	20	app_mesh_tx_handoff_gate_yield	35	scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	188	ml_clicker_rainbow_set_led	35		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	225	ml_clicker_rainbow_led_work_handler	13	scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	246	ml_anchor_battery_led_set_for_mv	9		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	257	ml_anchor_battery_led_work_handler	30	scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	289	ml_anchor_cached_battery_mv	3		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	293	ml_anchor_discovery_slot	6		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	304	ml_anchor_run_post_burst_diagnostics	104	scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	415	ml_clicker_relax_range_schedule	39	error_paths;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	460	ml_clicker_discovery_slot_count_override	3		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	465	ml_clicker_continue_after_range_start_failure	3		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	470	ml_clicker_note_cached_discovery_used	3		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	475	ml_clicker_runtime_active	3		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	480	ml_clicker_live_tracking_active	7		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	489	ml_clicker_live_control_publish	13		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	505	ml_clicker_live_control_clear	8		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	515	ml_clicker_live_control_matches_active	17		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	535	ml_clicker_live_tracking_touch	3		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	540	ml_clicker_live_tracking_heartbeat_ok	8		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	551	ml_clicker_should_continue_ranging	11		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	564	ml_clicker_enter_range_quiet	5		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	571	ml_clicker_exit_range_quiet	5		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	578	ml_clicker_cache_find	15		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	596	ml_clicker_cache_entry_for_discovery	37		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	636	ml_clicker_cache_note_discovery_reply	20	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	659	ml_clicker_cache_note_range_result	12	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	674	ml_clicker_cache_entry_fresh	8		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	686	ml_clicker_seed_cached_anchors	45	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	736	ml_clicker_try_send_encoded_frame	5		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	745	ml_clicker_wait_for_ble_custody	5	scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	752	ml_clicker_note_custody_failure	7	cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	761	ml_clicker_add_custody_retries	7		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	770	ml_clicker_send_encoded_frame_retained	17	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	790	ml_clicker_emit_host_packet_retained	32	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	827	ml_clicker_emit_or_buffer_host_packet	38	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	869	ml_clicker_emit_range_sample_record	132	error_paths;scheduling	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	1005	ml_clicker_flush_buffered_frames	49	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	1057	ml_clicker_read_u8_tlv	36	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	1101	ml_clicker_read_live_watchdog_ms	23	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	1128	ml_clicker_send_command_result_with_custody	71	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	1205	ml_clicker_send_command_result	6		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	1216	ml_clicker_release_work_handler	5		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	1223	ml_clicker_finish_request	39	error_paths;cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	1266	ml_clicker_emit_range_sample_if_active	59	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	1331	ml_clicker_next_packet_seq	8		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	1341	ml_clicker_init_report_packet	14		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	1358	ml_clicker_append_post_burst_common_tlvs	58	error_paths	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	1427	ml_clicker_append_raw_timestamps_tlv	14		lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	1447	ml_clicker_emit_rx_diag_block_if_present	46	error_paths;cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	1503	ml_clicker_emit_full_cir_chunks_if_present	86	error_paths;cleanup	lexical C definition; preprocessor branches not resolved
firmware/app/src/app_ml.c	1597	ml_clicker_emit_post_burst_diagnostic_if_active	181	error_paths;cleanup	lexical C definition; preprocessor branches not resolved
